Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Product,Spreadsheet: Question,Spreadsheet: Discount 1,Spreadsheet: Discount 2,Spreadsheet: Discount 3,Spreadsheet: Discount 4,Spreadsheet: correct,Spreadsheet: rand_flag,Manipulation: Spreadsheet,branch-8m3o
30,1747013348143,"12/05/2025, 01:29:08",1746995348143,-5,"11/05/2025, 15:29:08",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 1,3623.5000000476866,3600.100000000006,3623.5000000476866,3623.5000000476866,3600.100000000006,3623.5000000476866,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Kitchen Knife Set.png,Which of the following products do you prefer to buy?,$110 (Deal: now $90),$110 (Deal: $15 off),$110 (Deal: 10% off),,answer2,fatigue,,consent
31,1747013348143,"12/05/2025, 01:29:08",1746995348143,-5,"11/05/2025, 15:29:08",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 2,3623.9000000238448,3600.100000000006,3623.9000000238448,3623.9000000238448,3600.100000000006,3623.9000000238448,1,36018.3,10.004805422071593,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Kitchen Knife Set.png,Which of the following products do you prefer to buy?,$110 (Deal: now $90),$110 (Deal: $15 off),$110 (Deal: 10% off),,answer2,fatigue,,consent
32,1747013348143,"12/05/2025, 01:29:08",1746995348143,-5,"11/05/2025, 15:29:08",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 3,3624.199999976161,3600.100000000006,3624.199999976161,3624.199999976161,3600.100000000006,3624.199999976161,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Kitchen Knife Set.png,Which of the following products do you prefer to buy?,$110 (Deal: now $90),$110 (Deal: $15 off),$110 (Deal: 10% off),,answer2,fatigue,,consent
33,1747013348147,"12/05/2025, 01:29:08",1746995348147,-5,"11/05/2025, 15:29:08",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,3 Discounts Fatigue,Screen 1,7ej6b1,2,response,Position 2,3627.6000000715285,3600.100000000006,3627.6000000715285,3627.6000000715285,3600.100000000006,3627.6000000715285,1,0,0,,Trigger - Response,Option 2,6,object-122,3 Discounts Fatigue,Kitchen Knife Set.png,Which of the following products do you prefer to buy?,$110 (Deal: now $90),$110 (Deal: $15 off),$110 (Deal: 10% off),,answer2,fatigue,,consent
34,1747013348582,"12/05/2025, 01:29:08",1746995348582,-5,"11/05/2025, 15:29:08",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,,1,3 Discounts Fatigue,Screen 1,7ej6b1,2,info,Recording Uploaded: 226813-8/13398525/task-fsrg/46073891-mousetracking-3-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
35,1747013348582,"12/05/2025, 01:29:08",1746995348582,-5,"11/05/2025, 15:29:08",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,,1,3 Discounts Fatigue,Screen 1,7ej6b1,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46073891?filename=mousetracking-3-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
36,1747013349212,"12/05/2025, 01:29:09",1746995349212,-5,"11/05/2025, 15:29:09",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,2 Discounts Fatigue,Screen 2,loinwi,1,continue,,1092.300000023839,1066.3999999999942,1092.300000023839,1092.300000023839,1066.3999999999942,1092.300000023839,1,0,0,,Click To Continue,Continue Button,2,object-111,2 Discounts Fatigue,Air Purifier.png,Which of the following products do you prefer to buy?,$320 (Deal: 20% off),$320 (Deal: $50 off),,,answer1,fatigue,,consent
37,1747013353223,"12/05/2025, 01:29:13",1746995353223,-5,"11/05/2025, 15:29:13",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,2 Discounts Fatigue,Screen 1,a8my66,2,response,$320 (Deal: $50 off),4037.300000000003,4033.300000000003,4037.300000000003,4037.300000000003,4033.300000000003,4037.300000000003,1,0,0,,Trigger - Response,Option 2,5,object-316,2 Discounts Fatigue,Air Purifier.png,Which of the following products do you prefer to buy?,$320 (Deal: 20% off),$320 (Deal: $50 off),,,answer1,fatigue,,consent
38,1747013353223,"12/05/2025, 01:29:13",1746995353223,-5,"11/05/2025, 15:29:13",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,2 Discounts Fatigue,Screen 1,a8my66,2,action,Image,4038.0000000476866,4033.300000000003,4038.0000000476866,4038.0000000476866,4033.300000000003,4038.0000000476866,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Air Purifier.png,Which of the following products do you prefer to buy?,$320 (Deal: 20% off),$320 (Deal: $50 off),,,answer1,fatigue,,consent
39,1747013353224,"12/05/2025, 01:29:13",1746995353224,-5,"11/05/2025, 15:29:13",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,2 Discounts Fatigue,Screen 1,a8my66,2,action,Question,4038.1000000715285,4033.300000000003,4038.1000000715285,4038.1000000715285,4033.300000000003,4038.1000000715285,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Air Purifier.png,Which of the following products do you prefer to buy?,$320 (Deal: 20% off),$320 (Deal: $50 off),,,answer1,fatigue,,consent
40,1747013353224,"12/05/2025, 01:29:13",1746995353224,-5,"11/05/2025, 15:29:13",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 1,4038.300000000003,4033.300000000003,4038.300000000003,4038.300000000003,4033.300000000003,4038.300000000003,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Air Purifier.png,Which of the following products do you prefer to buy?,$320 (Deal: 20% off),$320 (Deal: $50 off),,,answer1,fatigue,,consent
41,1747013353224,"12/05/2025, 01:29:13",1746995353224,-5,"11/05/2025, 15:29:13",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 2,4038.6000000715285,4033.300000000003,4038.6000000715285,4038.6000000715285,4033.300000000003,4038.6000000715285,1,200.09999999999854,0.04961198026429931,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Air Purifier.png,Which of the following products do you prefer to buy?,$320 (Deal: 20% off),$320 (Deal: $50 off),,,answer1,fatigue,,consent
42,1747013353227,"12/05/2025, 01:29:13",1746995353227,-5,"11/05/2025, 15:29:13",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,1,2 Discounts Fatigue,Screen 1,a8my66,2,response,Position 2,4041.5000000476866,4033.300000000003,4041.5000000476866,4041.5000000476866,4033.300000000003,4041.5000000476866,1,0,0,,Trigger - Response,Option 2,5,object-316,2 Discounts Fatigue,Air Purifier.png,Which of the following products do you prefer to buy?,$320 (Deal: 20% off),$320 (Deal: $50 off),,,answer1,fatigue,,consent
43,1747013353655,"12/05/2025, 01:29:13",1746995353655,-5,"11/05/2025, 15:29:13",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,,1,2 Discounts Fatigue,Screen 1,a8my66,2,info,Recording Uploaded: 226813-8/13398525/task-fsrg/46073891-mousetracking-4-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
44,1747013353655,"12/05/2025, 01:29:13",1746995353655,-5,"11/05/2025, 15:29:13",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,,1,2 Discounts Fatigue,Screen 1,a8my66,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46073891?filename=mousetracking-4-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
45,1747013354237,"12/05/2025, 01:29:14",1746995354237,-5,"11/05/2025, 15:29:14",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 5,drlp1q,1,continue,,1017.6000000238419,1000,1017.6000000238419,1017.6000000238419,1000,1017.6000000238419,1,0,0,,Click To Continue,Continue Button,2,object-73,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
46,1747013362333,"12/05/2025, 01:29:22",1746995362333,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,response,$60 (Deal: 10% off),8113.600000023842,8100.0999999999985,8113.600000023842,8113.600000023842,8100.0999999999985,8113.600000023842,1,0,0,,Trigger - Response,Option 4,9,object-356,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
47,1747013362337,"12/05/2025, 01:29:22",1746995362337,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Image,8118.600000023842,8100.0999999999985,8118.600000023842,8118.600000023842,8100.0999999999985,8118.600000023842,1,66.59999999999854,0.008222120714558901,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
48,1747013362338,"12/05/2025, 01:29:22",1746995362338,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Question,8119.100000023842,8100.0999999999985,8119.100000023842,8119.100000023842,8100.0999999999985,8119.100000023842,1,433.40000000000146,0.05350551227762639,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
49,1747013362338,"12/05/2025, 01:29:22",1746995362338,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 1,8119.399999976158,8100.0999999999985,8119.399999976158,8119.399999976158,8100.0999999999985,8119.399999976158,1,0,0,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
50,1747013362339,"12/05/2025, 01:29:22",1746995362339,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 2,8119.800000071526,8100.0999999999985,8119.800000071526,8119.800000071526,8100.0999999999985,8119.800000071526,1,399.59999999999854,0.04933272428735431,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
51,1747013362339,"12/05/2025, 01:29:22",1746995362339,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 3,8120.100000023842,8100.0999999999985,8120.100000023842,8120.100000023842,8100.0999999999985,8120.100000023842,1,1000.0999999999985,0.12346761151096884,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
52,1747013362339,"12/05/2025, 01:29:22",1746995362339,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 4,8120.399999976158,8100.0999999999985,8120.399999976158,8120.399999976158,8100.0999999999985,8120.399999976158,1,2733.2999999999956,0.3374402785150796,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
53,1747013362342,"12/05/2025, 01:29:22",1746995362342,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,response,Position 4,8123.399999976158,8100.0999999999985,8123.399999976158,8123.399999976158,8100.0999999999985,8123.399999976158,1,0,0,,Trigger - Response,Option 4,9,object-356,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: $6 off),$90 (Deal: buy 1 get 1 free),$60 (Deal: now $55),$60 (Deal: 10% off),answer3,fatigue,,consent
54,1747013362567,"12/05/2025, 01:29:22",1746995362567,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,info,Recording Uploaded: 226813-8/13398525/task-fsrg/46073891-mousetracking-5-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
55,1747013362567,"12/05/2025, 01:29:22",1746995362567,-5,"11/05/2025, 15:29:22",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,,2,4 Discounts Fatigue,Screen 4,x3tj3z,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46073891?filename=mousetracking-5-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
56,1747013364072,"12/05/2025, 01:29:24",1746995364072,-5,"11/05/2025, 15:29:24",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 2,loinwi,1,continue,,1752.7999999761596,1733.2000000000044,1752.7999999761596,1752.7999999761596,1733.2000000000044,1752.7999999761596,1,0,0,,Click To Continue,Continue Button,2,object-111,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: $18 off),$120 (Deal: 12% off),,,answer2,fatigue,,consent
57,1747013371458,"12/05/2025, 01:29:31",1746995371458,-5,"11/05/2025, 15:29:31",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,response,$120 (Deal: $18 off),7405.900000047681,7400.0999999999985,7405.900000047681,7405.900000047681,7400.0999999999985,7405.900000047681,1,0,0,,Trigger - Response,Option 1,4,object-315,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: $18 off),$120 (Deal: 12% off),,,answer2,fatigue,,consent
58,1747013371459,"12/05/2025, 01:29:31",1746995371459,-5,"11/05/2025, 15:29:31",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,action,Image,7406.699999999997,7400.0999999999985,7406.699999999997,7406.699999999997,7400.0999999999985,7406.699999999997,1,333.40000000000146,0.0450534452237134,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: $18 off),$120 (Deal: 12% off),,,answer2,fatigue,,consent
59,1747013371459,"12/05/2025, 01:29:31",1746995371459,-5,"11/05/2025, 15:29:31",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,action,Question,7407.099999976155,7400.0999999999985,7407.099999976155,7407.099999976155,7400.0999999999985,7407.099999976155,1,299.90000000000146,0.040526479371900584,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: $18 off),$120 (Deal: 12% off),,,answer2,fatigue,,consent
60,1747013371460,"12/05/2025, 01:29:31",1746995371460,-5,"11/05/2025, 15:29:31",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 1,7407.500000071523,7400.0999999999985,7407.500000071523,7407.500000071523,7400.0999999999985,7407.500000071523,1,866.4000000000015,0.11707949892569042,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: $18 off),$120 (Deal: 12% off),,,answer2,fatigue,,consent
61,1747013371460,"12/05/2025, 01:29:31",1746995371460,-5,"11/05/2025, 15:29:31",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 2,7407.900000047681,7400.0999999999985,7407.900000047681,7407.900000047681,7400.0999999999985,7407.900000047681,1,1666.9000000000015,0.22525371278766526,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: $18 off),$120 (Deal: 12% off),,,answer2,fatigue,,consent
62,1747013371463,"12/05/2025, 01:29:31",1746995371463,-5,"11/05/2025, 15:29:31",226813,8,task-fsrg,,46073891,13398525,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1470x956,1470x743,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,response,Position 1,7410.900000047681,7400.0999999999985,7410.900000047681,7410.900000047681,7400.0999999999985,7410.900000047681,1,0,0,,Trigger - Response,Option 1,4,object-315,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: $18 off),$120 (Deal: 12% off),,,answer2,fatigue,,consent
